patient_id,name,birth_date,gender,cpf,rg,rg_issuer,mobile_phone,home_phone,office_phone,email,email_secondary,birth_place,birth_state,zip_code,address,number,complement,neighborhood,city,state,country,picture_filename,ethnicity,marital_status,religion,occupation,education,responsible,cns,died,death_info,nationality,indication,indication_observation,active,receive_email,observation,healthinsurance_pack,patientrelatedness_mother_names,patientrelatedness_father_names,tag_names,tag_physician_id
572,Dra. Nina Campos,1962-01-01,,,,,,,(31)4816-1574,,,Monteiro de Rodrigues, AC,36059-435,Jardim de da Mata,,,Tupi B,Rezende,,BR,,bl,,,,,,,,,,,,,,,,Emilly Cardoso,Sr. Anthony da Mota,,
573,Sarah Vieira,2000-01-01,,,,,,(21)2960-4762,,,,Rodrigues, AC,18699-858,Passarela de da Conceição,68,,Cidade Jardim Taquaril,Carvalho das Pedras,,BR,,ye,,,Editor,,,,,,,,,,,,,,,,
574,Raul Santos,1962-01-01,,,,,,(41)3318-8224,,,,Castro, DF,12498-656,Trevo Araújo,6,,Vila Maloca,Rocha do Galho,,BR,,ye,se,,Faxineiro,,,,,,,,,,,,,Sabrina Pereira,Dr. Cauã Rezende,,
575,Otávio Moraes,1974-01-01,,,,,,,(84)3992-8847,,,Castro, PE,16995-441,Fazenda da Rocha,327,,Alto Barroca,Porto de Goiás,,BR,,ye,se,,,,,,,,,,,,,,,Dra. Nina Castro,,,
576,Sr. Rafael Martins,2017-01-01,,,,,(55)94244-0554,,,,,Porto de da Conceição, AL,64590-014,Lagoa de Pinto,36,,Vila Ouro Minas,Jesus,,BR,,ye,,,,,,,,,,,,,,,,Gabrielly da Rocha,Nicolas Oliveira,,
577,Mariana Vieira,2019-01-01,,,,,(41)95266-1544,,,,,, AM,17374-487,Praça Ana Julia Sales,57,,Paraíso,Nunes de da Paz,,BR,,,wi,,,,,,,,,,,,,,,,Davi Luiz Ferreira,,
578,Dr. Guilherme Farias,2024-01-01,,,,,(55)94420-4088,,,,,Alves da Prata, RO,22930-344,Núcleo Breno Novaes,9,,Milionario,da Costa,,BR,,br,se,,Jogador de golfe,,,,,,,,,,,,,,Dr. Lorenzo Araújo,,
579,Sra. Fernanda Melo,,,,,,,,,,,da Mata do Galho, PR,35786-011,Vereda Juliana Pereira,1,,São Salvador,Oliveira,,BR,,wh,st,,Zelador,,,,,,,,,,,,,Laís Cardoso,Dr. Pedro Lucas da Cruz,,
580,Stephany da Cunha,1940-01-01,,,,,(55)93209-1243,,,,,Caldeira, AP,00120-801,Estação Pereira,9,,Goiania,da Cunha,,BR,,br,st,,Profissional de manutenção industrial,,,,,,,,,,,,,Gabrielly da Mata,João Gabriel Sales,,
581,Srta. Yasmin da Rocha,1940-01-01,,,,,,,(61)4732-4445,,,Moura do Galho,,,,,,,,,BR,,br,wi,,Engenheiro de processos,,,,,,,,,,,,,Alícia Caldeira,Dr. Arthur Vieira,,
582,Isabelly Fogaça,2014-01-01,,,,,,(51)6431-2240,,,,, BA,23589-025,Chácara Araújo,23,,Vila Copasa,Pereira,,BR,,br,st,,Perfusionista,,,,,,,,,,,,,Maria Clara da Luz,,,
583,Rafaela Pires,2023-01-01,,,,,,,(71)1021-1771,,,Aragão, AM,39162-099,Loteamento de Ferreira,94,,Maria Tereza,Nogueira,,BR,,br,ma,,Piloto automobilístico,,,,,,,,,,,,,Sra. Ana Sophia da Rosa,Gustavo da Cruz,,
584,Isabelly Caldeira,1971-01-01,,,,,(55)97782-8258,,,,,Silveira,,,,,,,,,BR,,br,st,,Músico,,,,,,,,,,,,,Alana Mendes,Lucca das Neves,,
585,Thomas Azevedo,1963-01-01,,,,,(84)95296-3250,,,,,Oliveira Verde, CE,91862-361,Via Aragão,59,,Senhor Dos Passos,da Cruz,,BR,,ye,se,,Implantodontista,,,,,,,,,,,,,,,,
586,Maria Vitória Oliveira,1945-01-01,,,,,,,,,,Gonçalves Verde, PA,15601-276,Praia Isaac da Paz,385,,Senhor Dos Passos,Farias do Oeste,,BR,,br,st,,Guincheiro,,,,,,,,,,,,,Gabriela Pires,Anthony da Rocha,,
587,Amanda Rodrigues,1978-01-01,,,,,,,,,,Lima da Mata, PE,18664-444,Largo da Cruz,,,Alta Tensão 1ª Seção,Mendes,,BR,,ye,wi,,Lenhador,,,,,,,,,,,,,,Paulo Correia,,
588,Matheus da Cruz,2002-01-01,,,,,,,,,,Costa de Goiás, CE,56391-578,Pátio Ian Mendes,2,,Olhos D'água,da Costa,,BR,,wh,,,,,,,,,,,,,,,,Isabella Pires,Luiz Fernando Barros,,
589,Isabelly Nogueira,2019-01-01,,,,,,,(41)9229-9395,,,Peixoto das Flores, RJ,27908-192,Quadra de Novaes,81,,Eymard,Almeida do Amparo,,BR,,wh,ma,,Vigilante noturno/diurno,,,,,,,,,,,,,Srta. Isabel da Conceição,Dr. Luiz Miguel Barros,,
590,Levi Freitas,1959-01-01,,,,,(55)91928-4756,,,,,Lima, TO,84819-201,Sítio de Alves,101,,Santa Rita De Cássia,da Mata Grande,,BR,,,ma,,Patinador,,,,,,,,,,,,,Eduarda Martins,Heitor Martins,,
591,Nina Moura,1923-01-01,,,,,,,,,,Novaes, AM,11425-405,Lago Joana Lopes,472,,Novo Glória,da Cunha,,BR,,br,ma,,Militar da Aeronáutica,,,,,,,,,,,,,Sophia Cunha,Sr. Samuel Ramos,,
592,Maitê Oliveira,2018-01-01,,,,,,,(31)1943-2634,,,, AL,84735-476,Avenida Ana Luiza Alves,88,,Vila Engenho Nogueira,Pinto da Mata,,BR,,,wi,,Triatleta,,,,,,,,,,,,,Maitê Silva,Sr. Breno Gonçalves,,
593,Marcos Vinicius Lima,2015-01-01,,,,,(55)90911-2985,,,,,, AM,64696-963,Loteamento de Monteiro,66,,São Francisco,Mendes de Ferreira,,BR,,ye,st,,,,,,,,,,,,,,,,Marcelo Freitas,,
594,Ana Beatriz Moura,,,,,,,,(81)3460-2962,,,das Neves, SC,95928-175,Recanto Dias,34,,Santa Maria,Almeida Alegre,,BR,,,st,,Guarda ou policial rodoviário,,,,,,,,,,,,,Gabrielly Mendes,Davi Lucca Vieira,,
595,Nicole das Neves,1967-01-01,,,,,,(41)0942-4676,,,,Moreira, PR,57557-797,Travessa Luiz Miguel Rocha,71,,Vila Da Luz,Ramos Verde,,BR,,,wi,,Impressor,,,,,,,,,,,,,Maria Cecília Ribeiro,Lucca Carvalho,,
596,Emilly Barbosa,1953-01-01,,,,,(71)94922-5324,,,,,Fernandes do Sul, AL,20887-162,Lagoa Nogueira,7,,Vila Paquetá,Costa,,BR,,bl,,,Violonista,,,,,,,,,,,,,Natália Mendes,Yuri Nascimento,,
597,Gustavo Henrique Pires,2018-01-01,,,,,,,,,,Caldeira de Minas,,,,,,,,,BR,,wh,st,,,,,,,,,,,,,,,Srta. Helena Correia,Noah Lopes,,
598,Gabriel Dias,1975-01-01,,,,,(55)98733-2187,,,,,Gomes da Prata, RJ,91005-836,Avenida Gustavo Caldeira,,,Marmiteiros,Viana dos Dourados,,BR,,br,wi,,,,,,,,,,,,,,,Maysa Aragão,Luiz Fernando Moraes,,
599,Clara Almeida,,,,,,,,,,,, BA,47869-466,Aeroporto Samuel Costa,69,,Aparecida,Castro,,BR,,br,wi,,Passador,,,,,,,,,,,,,Maria Carvalho,Sr. Arthur Correia,,
600,Danilo Carvalho,2000-01-01,,,,,(41)95371-1010,,,,,, PI,58682-031,Colônia de Ferreira,18,,Primeiro De Maio,Ribeiro de Minas,,BR,,ye,,,,,,,,,,,,,,,,Lívia Porto,Benício Oliveira,,
601,Enrico Aragão,2009-01-01,,,,,,(31)0189-9641,,,,Dias, PE,64659-358,Rua Nicolas Barros,77,,Castanheira,Moraes,,BR,,,wi,,Pecuarista,,,,,,,,,,,,,Letícia Rocha,Dr. Cauã Mendes,,
602,Augusto Castro,,,,,,,,,,,Alves, AC,24818-432,Ladeira Azevedo,815,,Conjunto Jatoba,Cavalcanti,,BR,,bl,ma,,,,,,,,,,,,,,,Isabelly Ribeiro,,,
603,Dra. Maitê Viana,1958-01-01,,,,,,(71)4516-4826,,,,Ferreira, AC,96218-406,Favela Azevedo,653,,Sport Club,Alves da Serra,,BR,,,ma,,Boticário,,,,,,,,,,,,,Dra. Luna Gomes,Noah Aragão,,
604,Emanuel Ramos,,,,,,,,,,,Barbosa da Serra, MG,68212-611,Campo Renan da Costa,4,,Canaa,Nogueira de Goiás,,BR,,bl,se,,Corretor de seguros,,,,,,,,,,,,,Emanuella Cunha,,,
605,Danilo da Paz,1995-01-01,,,,,,,,,,da Rocha,,,,,,,,,BR,,,se,,,,,,,,,,,,,,,Julia Jesus,,,
606,Nicole Aragão,1983-01-01,,,,,,,(31)5355-3125,,,Vieira de Goiás, PB,50745-470,Vereda de Alves,66,,Mantiqueira,da Mota,,BR,,wh,st,,Intérprete de Bíblias,,,,,,,,,,,,,Ana Clara Pereira,Guilherme Rocha,,
607,Júlia Barros,1984-01-01,,,,,,,(41)6253-3257,,,Peixoto, PR,45808-354,Quadra Luiza Monteiro,35,,Flavio De Oliveira,Nogueira de Almeida,,BR,,wh,st,,Traumatologista,,,,,,,,,,,,,Maitê da Mota,Joaquim Ribeiro,,
608,Mirella Viana,2028-01-01,,,,,,(81)9140-1895,,,,da Rocha do Campo, RS,25601-778,Recanto Joana da Cunha,1,,Novo Das Industrias,Fogaça,,BR,,ye,ma,,Antropólogo,,,,,,,,,,,,,Dra. Sarah Cavalcanti,,,
609,Camila Cavalcanti,,,,,,(55)90705-7400,,,,,Cardoso das Flores, SC,75338-721,Condomínio de Mendes,763,,Ápia,Freitas das Pedras,,BR,,br,wi,,Cinematográfo,,,,,,,,,,,,,Srta. Maria Oliveira,Lucca Monteiro,,
610,Enzo Carvalho,2026-01-01,,,,,(55)95118-9920,,,,,Nogueira da Mata, SP,78147-023,Estação Melo,2,,Pousada Santo Antonio,Cardoso Grande,,BR,,ye,wi,,Cadista,,,,,,,,,,,,,Ana Carolina Nascimento,Carlos Eduardo Porto,,
611,Carolina da Cruz,1920-01-01,,,,,(84)98062-5499,,,,,Oliveira de Goiás, SC,76278-992,Favela de Cunha,94,,Conjunto Floramar,Novaes,,BR,,ye,wi,,Mensageiro,,,,,,,,,,,,,Maitê Porto,João Gabriel Cavalcanti,,
612,João Lucas da Rosa,2032-01-01,,,,,(61)99509-8326,,,,,Rocha,,,,,,,,,BR,,wh,st,,Numerólogo,,,,,,,,,,,,,Maysa Lima,Pietro Barros,,
613,Raul Oliveira,2001-01-01,,,,,,,(61)4347-4892,,,, DF,42241-187,Travessa Souza,8,,São Bento,da Costa da Mata,,BR,,br,ma,,Tecnólogo em produção Sucroalcooleira,,,,,,,,,,,,,,Dr. Nicolas Pinto,,
614,Lucas Gabriel Moreira,2031-01-01,,,,,,,,,,Nunes, PI,23726-377,Rua de Cardoso,204,,Novo Tupi,Pereira,,BR,,br,ma,,Especialista em agronegócios,,,,,,,,,,,,,Maria Eduarda Peixoto,Dr. Marcos Vinicius da Rocha,,
615,Rebeca Pinto,1956-01-01,,,,,,,(84)9582-6161,,,Moreira da Mata,,,,,,,,,BR,,,st,,Empacotador,,,,,,,,,,,,,Stella Monteiro,Henrique Silva,,
616,Clarice Souza,1997-01-01,,,,,(55)99636-5865,,,,,Almeida, SC,82111-241,Rodovia de Ribeiro,8,,Senhor Dos Passos,Moura de Porto,,BR,,br,ma,,Astrofísico,,,,,,,,,,,,,Yasmin Novaes,Levi Caldeira,,
617,Davi Luiz Barbosa,1965-01-01,,,,,,,(11)2833-1234,,,Rezende de Fogaça, AL,78599-337,Chácara de Costela,71,,Ipe,Cunha,,BR,,br,wi,,Tecnólogo em automação industrial,,,,,,,,,,,,,Elisa da Cunha,Pedro Fogaça,,
618,Sra. Ana Julia Barbosa,2019-01-01,,,,,,,(61)0652-3725,,,Araújo de Goiás, PI,26610-753,Chácara Jesus,7,,Vila Paris,Jesus,,BR,,br,se,,Designer de produto ou desenhista industrial,,,,,,,,,,,,,Raquel Castro,Luiz Felipe Castro,,
619,Dr. Vitor Hugo Nunes,1911-01-01,,,,,,,(71)6658-9254,,,Cardoso Grande,,,,,,,,,BR,,bl,,,,,,,,,,,,,,,,Maria Gomes,Yago Peixoto,,
620,Pedro Miguel Alves,2021-01-01,,,,,,,(31)7731-1274,,,Martins, AC,43321-390,Estação de Cardoso,61,,Alta Tensão 1ª Seção,Barbosa,,BR,,br,wi,,Promotor público/de justiça,,,,,,,,,,,,,Srta. Bianca Cardoso,Fernando Teixeira,,
621,Murilo da Rocha,2054-01-01,,,,,,,,,,Freitas, RS,38346-529,Travessa Costela,95,,Tiradentes,da Rocha,,BR,,br,ma,,Filósofo,,,,,,,,,,,,,Eduarda Dias,,,
622,Giovanna da Cunha,1967-01-01,,,,,(55)97931-1160,,,,,, SC,15825-839,Feira Pires,78,,Savassi,Rezende de Fernandes,,BR,,bl,ma,,,,,,,,,,,,,,,Dra. Maria Vitória Ferreira,Henrique Campos,,
623,Lorenzo Duarte,1992-01-01,,,,,,(21)3831-0074,,,,da Conceição, AM,64474-314,Vila da Rosa,53,,Estrela Do Oriente,da Cunha,,BR,,ye,wi,,Obstetra,,,,,,,,,,,,,Isabella Mendes,Pedro Miguel Almeida,,
624,Vinicius Moura,2031-01-01,,,,,,,,,,Costela da Prata,,,,,,,,,BR,,wh,,,Piloto automobilístico,,,,,,,,,,,,,Isabella Alves,Paulo Castro,,
625,Enzo Gabriel Porto,1985-01-01,,,,,,,(61)5769-8626,,,Ramos, CE,92004-120,Feira Costela,99,,Morro Dos Macacos,Duarte,,BR,,,ma,,Boxeador,,,,,,,,,,,,,Ana Julia Aragão,Pedro Miguel da Costa,,
626,Antônio Aragão,,,,,,,,,,,Cardoso de Pereira, SP,71165-105,Esplanada Nunes,27,,Zilah Sposito,Lopes de Minas,,BR,,ye,wi,,,,,,,,,,,,,,,Luna Almeida,Isaac Rocha,,
627,Dr. Davi Lucas Teixeira,1917-01-01,,,,,(61)99878-9352,,,,,da Mata de da Conceição, AC,18527-950,Vereda Marcela Correia,53,,Vila Puc,Almeida de Goiás,,BR,,wh,ma,,Tabelião,,,,,,,,,,,,,Mirella Duarte,Sr. Antônio Santos,,
628,Sra. Vitória da Rocha,2000-01-01,,,,,,,(61)3574-0662,,,, MG,92862-590,Setor Monteiro,50,,Vila Canto Do Sabiá,Rocha Paulista,,BR,,ye,wi,,Tecnólogo em Ciências das plantas medicinais,,,,,,,,,,,,,Emilly Correia,Rodrigo Nascimento,,
629,Daniela Cardoso,1985-01-01,,,,,(61)98520-4435,,,,,Costa Verde,,,,,,,,,BR,,ye,se,,Tecnólogo em tecnologia da madeira,,,,,,,,,,,,,,Isaac Lopes,,
630,Enzo Gabriel Silva,2015-01-01,,,,,,,,,,Novaes, RS,77657-741,Feira da Cunha,9,,Dom Joaquim,Barbosa do Amparo,,BR,,wh,st,,Amolador de ferramentas,,,,,,,,,,,,,Gabrielly Novaes,Cauã Gonçalves,,
631,Maria Eduarda Moura,2042-01-01,,,,,(51)92868-2784,,,,,Araújo de Minas, AL,72546-278,Alameda da Rosa,,,Braúnas,Jesus,,BR,,br,st,,Capoeirista,,,,,,,,,,,,,Lara Ramos,Danilo Pinto,,
632,Luiz Gustavo Oliveira,2029-01-01,,,,,,,,,,Vieira,,,,,,,,,BR,,bl,ma,,Office-boy,,,,,,,,,,,,,Ana Clara Melo,,,
633,Eloah Barros,1945-01-01,,,,,,(41)6586-4757,,,,da Paz dos Dourados, RJ,33984-004,Esplanada Levi Pinto,77,,Penha,Souza dos Dourados,,BR,,ye,st,,Engenheiro de som,,,,,,,,,,,,,,Yago Freitas,,
634,André Santos,1939-01-01,,,,,,,,,,Pereira da Prata, RJ,24376-537,Núcleo Joaquim Lopes,59,,Vila Coqueiral,Castro,,BR,,ye,ma,,Tecnólogo em silvicultura,,,,,,,,,,,,,Bárbara da Costa,Luiz Fernando Gonçalves,,
635,Enzo Gabriel Carvalho,1970-01-01,,,,,,,,,,Pires Grande, GO,57096-656,Alameda de Sales,10,,Parque São Pedro,Lima do Amparo,,BR,,br,se,,Radiologista,,,,,,,,,,,,,Lorena Rodrigues,Enzo Nascimento,,
636,Sra. Amanda Fogaça,,,,,,(55)90009-4716,,,,,Rodrigues, RS,93996-910,Residencial Yuri Rocha,44,,Cabana Do Pai Tomás,Castro de Goiás,,BR,,bl,,,,,,,,,,,,,,,,Rafaela Cunha,Yuri Martins,,
637,Dra. Lara Moreira,1995-01-01,,,,,,,,,,Ramos do Norte, ES,24714-370,Conjunto Laís Araújo,90,,Olhos D'água,Ramos das Pedras,,BR,,bl,,,Técnico de gesso,,,,,,,,,,,,,Dra. Maria Clara Caldeira,Noah Nascimento,,
638,Yuri Cardoso,2007-01-01,,,,,,,,,,Cunha de da Paz, ES,22315-602,Conjunto Ana Lívia Nunes,,,Taquaril,da Conceição,,BR,,wh,se,,Arrumadeira,,,,,,,,,,,,,Caroline Barbosa,,,
639,Breno Ribeiro,1955-01-01,,,,,,,(11)4895-4093,,,da Mota,,,,,,,,,BR,,wh,se,,,,,,,,,,,,,,,,Sr. Arthur Fogaça,,
640,Luigi Fogaça,,,,,,,,,,,, AL,03793-913,Rua Rezende,6,,Flamengo,Pereira,,BR,,br,ma,,Adestrador de animais,,,,,,,,,,,,,Sra. Valentina Barbosa,Marcos Vinicius Oliveira,,
641,Maria Vitória Duarte,,,,,,,(84)6377-9842,,,,Mendes,,,,,,,,,BR,,br,ma,,Odontologista estético,,,,,,,,,,,,,Maria Julia Rocha,Lucas Gabriel da Rocha,,
642,Caroline Moraes,2023-01-01,,,,,,(21)3341-8683,,,,, RS,33114-041,Vereda Aragão,51,,Novo Aarão Reis,Barbosa de Vieira,,BR,,wh,ma,,Transportador,,,,,,,,,,,,,Ana Lívia Lopes,Gustavo Henrique Costela,,
643,Esther Aragão,1934-01-01,,,,,,(71)5576-5821,,,,, AC,92441-860,Viaduto Nogueira,61,,Calafate,Ribeiro de Freitas,,BR,,br,ma,,Geógrafo,,,,,,,,,,,,,Fernanda Nascimento,Augusto Martins,,
644,Marina Oliveira,1934-01-01,,,,,(55)97528-3291,,,,,da Mota, BA,82246-409,Lagoa Maria Alice Silva,483,,Vila Canto Do Sabiá,Barros do Sul,,BR,,br,ma,,Estampador de tecidos,,,,,,,,,,,,,Sra. Maria Gonçalves,João Felipe Vieira,,
645,Srta. Vitória Porto,2038-01-01,,,,,,(51)7263-7505,,,,, AL,89546-228,Praça de Nascimento,97,,Vila Mangueiras,das Neves,,BR,,bl,st,,Mergulhador,,,,,,,,,,,,,Sarah Porto,,,
646,Camila Pires,1967-01-01,,,,,,,,,,Silveira, PR,68857-889,Rodovia de Teixeira,90,,Marieta 2ª Seção,Gomes Grande,,BR,,ye,wi,,Chefe de cozinha,,,,,,,,,,,,,Manuela da Cunha,,,
647,João Miguel Gonçalves,1995-01-01,,,,,,,,,,, GO,90854-829,Rodovia Maria Luiza Rocha,73,,Aguas Claras,Freitas dos Dourados,,BR,,wh,,,Profissional de educação física,,,,,,,,,,,,,Lorena Nogueira,Juan das Neves,,
648,Rebeca Nascimento,2037-01-01,,,,,,(71)0033-9827,,,,Mendes, PI,06492-938,Lago Maria Julia Moura,,,Suzana,Silveira Grande,,BR,,wh,,,Pedagogo,,,,,,,,,,,,,Maria Vitória Souza,Gabriel Gomes,,
649,Ana Julia Silva,1987-01-01,,,,,,(61)8774-9020,,,,Peixoto, PR,03763-676,Alameda Davi Lucas Gonçalves,700,,Estrela,Peixoto,,BR,,,wi,,Somelier,,,,,,,,,,,,,Lorena Campos,Yago Melo,,
650,Srta. Larissa Pereira,1976-01-01,,,,,,,,,,Nascimento do Oeste, MS,68750-973,Fazenda de Nogueira,,,Nova Pampulha,Santos,,BR,,,ma,,Diplomata,,,,,,,,,,,,,Letícia Cardoso,Luiz Gustavo Nogueira,,
651,Joaquim da Rosa,1989-01-01,,,,,(55)99149-5758,,,,,Costela da Mata, TO,92094-001,Campo de Nunes,68,,Vila Califórnia,Alves de Goiás,,BR,,,ma,,Perito criminal,,,,,,,,,,,,,Emanuelly Freitas,Pedro Lucas Oliveira,,
652,Olivia Melo,2032-01-01,,,,,,(31)3389-5851,,,,, RJ,34175-245,Rodovia de Ferreira,272,,Pindura Saia,Jesus dos Dourados,,BR,,br,st,,Engenheiro industrial,,,,,,,,,,,,,Alana Cardoso,Lorenzo da Rosa,,
653,Laís Rezende,1960-01-01,,,,,,(61)1137-6151,,,,Castro, AP,07640-116,Setor Luiz Felipe Almeida,,,Aparecida 7ª Seção,Monteiro de da Cunha,,BR,,bl,ma,,Profissional de recursos humanos,,,,,,,,,,,,,Elisa Gomes,,,
654,Juan Carvalho,2033-01-01,,,,,,(31)9833-1779,,,,Porto,,,,,,,,,BR,,br,se,,Corredor de atletismo,,,,,,,,,,,,,Emanuelly da Cruz,,,
655,André Moura,1966-01-01,,,,,,(51)5116-7593,,,,Campos, PE,53100-032,Lago de Dias,57,,Bacurau,Lima da Serra,,BR,,br,wi,,Assistente social,,,,,,,,,,,,,Maria Cecília Azevedo,,,
656,Evelyn Fernandes,2021-01-01,,,,,(84)91535-7950,,,,,,,,,,,,,,BR,,,ma,,Contra regra,,,,,,,,,,,,,,Cauê da Costa,,
657,Dra. Joana Almeida,1975-01-01,,,,,(55)98255-2939,,,,,, DF,76147-655,Praia Peixoto,138,,Pindura Saia,Santos da Mata,,BR,,,ma,,Orientador educacional,,,,,,,,,,,,,Maria Alice Oliveira,Nathan Nunes,,
658,Renan Nogueira,,,,,,,,,,,Nogueira de Lopes,,,,,,,,,BR,,wh,,,Lapidário,,,,,,,,,,,,,,Diego da Rocha,,
659,Calebe Pereira,2040-01-01,,,,,,(71)8739-1619,,,,da Conceição,,,,,,,,,BR,,wh,,,Implantodontista,,,,,,,,,,,,,Vitória Farias,Gabriel Moreira,,
660,Gustavo Campos,1932-01-01,,,,,,,,,,Cunha das Pedras, PE,83259-805,Chácara Oliveira,79,,Aarão Reis,Dias do Galho,,BR,,ye,wi,,Confeiteiro,,,,,,,,,,,,,Helena da Conceição,Bruno Alves,,
661,Lara Fernandes,,,,,,,,,,,Moraes das Pedras, ES,01581-891,Fazenda Clara Lopes,86,,Vila Coqueiral,Peixoto de Rezende,,BR,,,,,,,,,,,,,,,,,,Ana Vitória Alves,Danilo Fogaça,,
662,Larissa Jesus,1939-01-01,,,,,,,(31)5430-2610,,,Dias, MS,28005-069,Morro Pedro Lucas Ribeiro,,,Vila Madre Gertrudes 4ª Seção,da Costa dos Dourados,,BR,,wh,st,,Profissional de logística,,,,,,,,,,,,,Eloah Correia,,,
663,Nathan Freitas,,,,,,,,(61)3709-0609,,,Moura Verde, MS,04611-715,Lagoa Davi Lucas Santos,84,,Jardim Dos Comerciarios,da Costa do Oeste,,BR,,wh,st,,Escoteiro,,,,,,,,,,,,,Cecília Peixoto,Diego Lopes,,
664,Esther da Cunha,2016-01-01,,,,,,(51)4323-8107,,,,Ferreira, MS,63517-923,Trevo Dias,112,,Vila Copacabana,Farias do Campo,,BR,,,st,,Engenheiro mecatrônico,,,,,,,,,,,,,Emanuelly Aragão,Levi Moreira,,
665,João Campos,1963-01-01,,,,,,(31)7704-9615,,,,Costela das Pedras, AC,86765-487,Trevo Castro,,,Esplanada,Ribeiro,,BR,,,,,Limpador de vidros,,,,,,,,,,,,,Srta. Bruna Monteiro,Sr. Vitor Hugo Rodrigues,,
666,Calebe Teixeira,1973-01-01,,,,,(21)91110-2279,,,,,Cardoso Paulista,,,,,,,,,BR,,br,st,,Atleta de tiro com arco,,,,,,,,,,,,,Giovanna Dias,Pedro Miguel Jesus,,
667,Sophia Pereira,2047-01-01,,,,,,,,,,Monteiro, PI,49703-293,Quadra Mendes,8,,Buraco Quente,Cardoso,,BR,,wh,st,,Economista,,,,,,,,,,,,,Srta. Maria Sophia da Rocha,Rodrigo Correia,,
668,Heloísa Moraes,2017-01-01,,,,,(55)94914-6453,,,,,Cunha, BA,31033-506,Trecho Paulo Alves,630,,Ademar Maldonado,Ramos de Pinto,,BR,,br,wi,,Oficial de justiça,,,,,,,,,,,,,Luna Alves,Sr. Noah da Conceição,,
669,Ana Laura Ramos,1929-01-01,,,,,(55)99780-4367,,,,,Jesus Verde, RS,32026-024,Alameda da Paz,17,,Tirol,da Luz Verde,,BR,,br,,,Luthier,,,,,,,,,,,,,,Dr. Pedro Lucas da Mota,,
670,Juliana Rezende,,,,,,(55)92724-4694,,,,,Barbosa, MS,07920-751,Vereda Cauã Vieira,,,Santa Efigênia,Silveira,,BR,,ye,ma,,Surfista,,,,,,,,,,,,,Melissa Nogueira,,,
671,Bianca Jesus,1990-01-01,,,,,,,,,,Dias,,,,,,,,,BR,,br,,,Chaveiro,,,,,,,,,,,,,Carolina Cardoso,Luigi Lopes,,
672,Luiz Fernando Monteiro,1996-01-01,,,,,,,,,,Oliveira,,,,,,,,,BR,,bl,st,,Médico legista,,,,,,,,,,,,,Julia Monteiro,Theo Cavalcanti,,
673,Sr. Pedro Rocha,,,,,,,,(84)5075-9661,,,Rocha, AC,72880-961,Recanto Castro,83,,Conjunto Bonsucesso,da Costa,,BR,,br,ma,,Faturista,,,,,,,,,,,,,Bianca da Conceição,Juan Rocha,,
674,João Pedro Rezende,1933-01-01,,,,,,,(71)1811-5127,,,, CE,57145-635,Distrito Dias,8,,Buritis,Azevedo,,BR,,bl,st,,Engenheiro de telecomunicações,,,,,,,,,,,,,Sabrina da Luz,,,
675,Kaique Castro,2012-01-01,,,,,,,(81)7797-3758,,,, AP,39660-923,Feira Benjamin da Cunha,5,,Vila Pilar,Sales,,BR,,wh,ma,,,,,,,,,,,,,,,,Noah Fogaça,,
676,Maria Luiza Rodrigues,1961-01-01,,,,,,(41)1135-2601,,,,da Cunha, DF,08889-216,Aeroporto de Pereira,90,,Bom Jesus,Porto,,BR,,ye,ma,,Tradutor,,,,,,,,,,,,,Fernanda Gonçalves,,,
677,Dr. Anthony Carvalho,1964-01-01,,,,,,(31)4828-0593,,,,da Cruz de da Rosa, RS,66470-889,Alameda de Farias,8,,Serra Do Curral,da Mota,,BR,,,se,,,,,,,,,,,,,,,,Cauê Peixoto,,
678,Emanuella Aragão,2004-01-01,,,,,,(71)2312-4899,,,,Santos de Silva, RJ,05383-795,Condomínio Nunes,52,,Marilandia,Barbosa de Moreira,,BR,,br,st,,,,,,,,,,,,,,,Srta. Evelyn da Mata,Vitor Hugo da Rocha,,
679,Milena Teixeira,,,,,,(55)96146-7801,,,,,, PE,38406-128,Feira de da Paz,61,,Jardim Montanhês,Silveira do Oeste,,BR,,,wi,,Profissional de relações públicas,,,,,,,,,,,,,Mariane Rocha,Dr. Vinicius Nascimento,,
680,Emilly Martins,1967-01-01,,,,,,(71)7921-4823,,,,Oliveira dos Dourados, AC,08325-660,Fazenda Costa,54,,Santa Maria,Cavalcanti do Sul,,BR,,ye,,,,,,,,,,,,,,,,,,,
681,Enrico Sales,,,,,,(84)96319-8510,,,,,, RN,70774-191,Chácara Vitor Farias,50,,Virgínia,Moura do Campo,,BR,,br,st,,Oficial de justiça,,,,,,,,,,,,,Elisa Nogueira,Sr. Lucas Gabriel Sales,,
682,Dra. Bárbara Gomes,1989-01-01,,,,,,(11)6956-6962,,,,Monteiro, SP,01093-574,Residencial Barbosa,12,,Novo Das Industrias,Jesus do Norte,,BR,,br,,,Telefonista,,,,,,,,,,,,,,,,
683,Luiz Otávio Castro,2036-01-01,,,,,,(51)5300-4067,,,,, AM,55111-931,Alameda de Nogueira,8,,Trevo,da Costa,,BR,,br,wi,,Jogador de golfe,,,,,,,,,,,,,,Dr. Enrico Freitas,,
684,Yuri Silveira,1928-01-01,,,,,,,,,,Araújo,,,,,,,,,BR,,br,ma,,Conferente de recebimento,,,,,,,,,,,,,Lorena Jesus,Francisco Ferreira,,
